tracker_type,track_high_thresh,track_low_thresh,new_track_thresh,track_buffer,match_thresh,mota,motp,idf1,hota
botsort,0.8,0.4,0.8,10,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.4,0.8,10,0.95,0.35,0.63,0.42,0.42
botsort,0.8,0.6,0.2,1,0.6,0.16,0.7,0.26,0.24
botsort,0.8,0.6,0.2,1,0.8,0.32,0.66,0.41,0.38
botsort,0.8,0.6,0.2,1,0.9,0.37,0.64,0.46,0.44
botsort,0.8,0.6,0.2,1,0.95,0.38,0.64,0.46,0.44
botsort,0.8,0.6,0.2,2,0.6,0.17,0.7,0.26,0.24
botsort,0.8,0.6,0.2,2,0.8,0.32,0.66,0.4,0.38
botsort,0.8,0.6,0.2,2,0.9,0.36,0.64,0.45,0.43
botsort,0.8,0.6,0.2,2,0.95,0.36,0.64,0.44,0.42
botsort,0.8,0.6,0.2,3,0.6,0.17,0.71,0.26,0.24
botsort,0.8,0.6,0.2,3,0.8,0.31,0.66,0.38,0.36
botsort,0.8,0.6,0.2,3,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.2,3,0.95,0.36,0.63,0.44,0.43
botsort,0.8,0.6,0.2,4,0.6,0.17,0.71,0.26,0.24
botsort,0.8,0.6,0.2,4,0.8,0.31,0.66,0.37,0.36
botsort,0.8,0.6,0.2,4,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.2,4,0.95,0.36,0.63,0.44,0.43
botsort,0.8,0.6,0.2,10,0.6,0.17,0.71,0.25,0.24
botsort,0.8,0.6,0.2,10,0.8,0.31,0.66,0.37,0.36
botsort,0.8,0.6,0.2,10,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.2,10,0.95,0.35,0.63,0.42,0.42
botsort,0.8,0.6,0.4,1,0.6,0.16,0.7,0.26,0.24
botsort,0.8,0.6,0.4,1,0.8,0.32,0.66,0.41,0.38
botsort,0.8,0.6,0.4,1,0.9,0.37,0.64,0.46,0.44
botsort,0.8,0.6,0.4,1,0.95,0.38,0.64,0.46,0.44
botsort,0.8,0.6,0.4,2,0.6,0.17,0.7,0.26,0.24
botsort,0.8,0.6,0.4,2,0.8,0.32,0.66,0.4,0.38
botsort,0.8,0.6,0.4,2,0.9,0.36,0.64,0.45,0.43
botsort,0.8,0.6,0.4,2,0.95,0.36,0.64,0.44,0.42
botsort,0.8,0.6,0.4,3,0.6,0.17,0.71,0.26,0.24
botsort,0.8,0.6,0.4,3,0.8,0.31,0.66,0.38,0.36
botsort,0.8,0.6,0.4,3,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.4,3,0.95,0.36,0.63,0.44,0.43
botsort,0.8,0.6,0.4,4,0.6,0.17,0.71,0.26,0.24
botsort,0.8,0.6,0.4,4,0.8,0.31,0.66,0.37,0.36
botsort,0.8,0.6,0.4,4,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.4,4,0.95,0.36,0.63,0.44,0.43
botsort,0.8,0.6,0.4,10,0.6,0.17,0.71,0.25,0.24
botsort,0.8,0.6,0.4,10,0.8,0.31,0.66,0.37,0.36
botsort,0.8,0.6,0.4,10,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.4,10,0.95,0.35,0.63,0.42,0.42
botsort,0.8,0.6,0.6,1,0.6,0.16,0.7,0.26,0.24
botsort,0.8,0.6,0.6,1,0.8,0.32,0.66,0.41,0.38
botsort,0.8,0.6,0.6,1,0.9,0.37,0.64,0.46,0.44
botsort,0.8,0.6,0.6,1,0.95,0.38,0.64,0.46,0.44
botsort,0.8,0.6,0.6,2,0.6,0.17,0.7,0.26,0.24
botsort,0.8,0.6,0.6,2,0.8,0.32,0.66,0.4,0.38
botsort,0.8,0.6,0.6,2,0.9,0.36,0.64,0.45,0.43
botsort,0.8,0.6,0.6,2,0.95,0.36,0.64,0.44,0.42
botsort,0.8,0.6,0.6,3,0.6,0.17,0.71,0.26,0.24
botsort,0.8,0.6,0.6,3,0.8,0.31,0.66,0.38,0.36
botsort,0.8,0.6,0.6,3,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.6,3,0.95,0.36,0.63,0.44,0.43
botsort,0.8,0.6,0.6,4,0.6,0.17,0.71,0.26,0.24
botsort,0.8,0.6,0.6,4,0.8,0.31,0.66,0.37,0.36
botsort,0.8,0.6,0.6,4,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.6,4,0.95,0.36,0.63,0.44,0.43
botsort,0.8,0.6,0.6,10,0.6,0.17,0.71,0.25,0.24
botsort,0.8,0.6,0.6,10,0.8,0.31,0.66,0.37,0.36
botsort,0.8,0.6,0.6,10,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.6,10,0.95,0.35,0.63,0.42,0.42
botsort,0.8,0.6,0.8,1,0.6,0.16,0.7,0.26,0.24
botsort,0.8,0.6,0.8,1,0.8,0.32,0.66,0.41,0.38
botsort,0.8,0.6,0.8,1,0.9,0.37,0.64,0.46,0.44
botsort,0.8,0.6,0.8,1,0.95,0.38,0.64,0.46,0.44
botsort,0.8,0.6,0.8,2,0.6,0.17,0.7,0.26,0.24
botsort,0.8,0.6,0.8,2,0.8,0.32,0.66,0.4,0.38
botsort,0.8,0.6,0.8,2,0.9,0.36,0.64,0.45,0.43
botsort,0.8,0.6,0.8,2,0.95,0.36,0.64,0.44,0.42
botsort,0.8,0.6,0.8,3,0.6,0.17,0.71,0.26,0.24
botsort,0.8,0.6,0.8,3,0.8,0.31,0.66,0.38,0.36
botsort,0.8,0.6,0.8,3,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.8,3,0.95,0.36,0.63,0.44,0.43
botsort,0.8,0.6,0.8,4,0.6,0.17,0.71,0.26,0.24
botsort,0.8,0.6,0.8,4,0.8,0.31,0.66,0.37,0.36
botsort,0.8,0.6,0.8,4,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.8,4,0.95,0.36,0.63,0.44,0.43
botsort,0.8,0.6,0.8,10,0.6,0.17,0.71,0.25,0.24
botsort,0.8,0.6,0.8,10,0.8,0.31,0.66,0.37,0.36
botsort,0.8,0.6,0.8,10,0.9,0.36,0.64,0.44,0.43
botsort,0.8,0.6,0.8,10,0.95,0.35,0.63,0.42,0.42
bytetrack,0.2,0.1,0.2,1,0.6,0.14,0.74,0.27,0.28
bytetrack,0.2,0.1,0.2,1,0.8,0.27,0.73,0.39,0.41
bytetrack,0.2,0.1,0.2,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.2,0.1,0.2,1,0.95,0.22,0.7,0.38,0.49
bytetrack,0.2,0.1,0.2,2,0.6,0.14,0.75,0.27,0.28
bytetrack,0.2,0.1,0.2,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.2,0.1,0.2,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.2,0.1,0.2,2,0.95,0.21,0.7,0.38,0.49
bytetrack,0.2,0.1,0.2,3,0.6,0.14,0.75,0.27,0.28
bytetrack,0.2,0.1,0.2,3,0.8,0.25,0.73,0.38,0.39
bytetrack,0.2,0.1,0.2,3,0.9,0.29,0.7,0.42,0.45
bytetrack,0.2,0.1,0.2,3,0.95,0.25,0.7,0.4,0.48
bytetrack,0.2,0.1,0.2,4,0.6,0.14,0.75,0.26,0.29
bytetrack,0.2,0.1,0.2,4,0.8,0.25,0.73,0.38,0.39
bytetrack,0.2,0.1,0.2,4,0.9,0.29,0.7,0.42,0.45
bytetrack,0.2,0.1,0.2,4,0.95,0.25,0.7,0.4,0.48
bytetrack,0.2,0.1,0.2,10,0.6,0.15,0.75,0.27,0.29
bytetrack,0.2,0.1,0.2,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.2,0.1,0.2,10,0.9,0.29,0.7,0.42,0.45
bytetrack,0.2,0.1,0.2,10,0.95,0.25,0.7,0.4,0.48
bytetrack,0.2,0.1,0.4,1,0.6,0.14,0.74,0.27,0.28
bytetrack,0.2,0.1,0.4,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.2,0.1,0.4,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.2,0.1,0.4,1,0.95,0.23,0.7,0.38,0.5
bytetrack,0.2,0.1,0.4,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.2,0.1,0.4,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.2,0.1,0.4,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.2,0.1,0.4,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.2,0.1,0.4,3,0.6,0.14,0.75,0.27,0.29
bytetrack,0.2,0.1,0.4,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.2,0.1,0.4,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.2,0.1,0.4,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.2,0.1,0.4,4,0.6,0.15,0.75,0.26,0.29
bytetrack,0.2,0.1,0.4,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.2,0.1,0.4,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.2,0.1,0.4,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.2,0.1,0.4,10,0.6,0.15,0.75,0.27,0.29
bytetrack,0.2,0.1,0.4,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.2,0.1,0.4,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.2,0.1,0.4,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.2,0.1,0.6,1,0.6,0.14,0.75,0.27,0.28
bytetrack,0.2,0.1,0.6,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.2,0.1,0.6,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.2,0.1,0.6,1,0.95,0.23,0.7,0.38,0.5
bytetrack,0.2,0.1,0.6,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.2,0.1,0.6,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.2,0.1,0.6,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.2,0.1,0.6,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.2,0.1,0.6,3,0.6,0.15,0.75,0.27,0.28
bytetrack,0.2,0.1,0.6,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.2,0.1,0.6,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.2,0.1,0.6,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.2,0.1,0.6,4,0.6,0.15,0.75,0.27,0.29
bytetrack,0.2,0.1,0.6,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.2,0.1,0.6,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.2,0.1,0.6,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.2,0.1,0.6,10,0.6,0.16,0.75,0.27,0.29
bytetrack,0.2,0.1,0.6,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.2,0.1,0.6,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.2,0.1,0.6,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.2,0.1,0.8,1,0.6,0.11,0.61,0.22,0.24
bytetrack,0.2,0.1,0.8,1,0.8,0.25,0.6,0.35,0.37
bytetrack,0.2,0.1,0.8,1,0.9,0.26,0.57,0.37,0.44
bytetrack,0.2,0.1,0.8,1,0.95,0.24,0.57,0.35,0.44
bytetrack,0.2,0.1,0.8,2,0.6,0.12,0.61,0.23,0.25
bytetrack,0.2,0.1,0.8,2,0.8,0.23,0.59,0.34,0.37
bytetrack,0.2,0.1,0.8,2,0.9,0.25,0.57,0.36,0.43
bytetrack,0.2,0.1,0.8,2,0.95,0.23,0.56,0.34,0.44
bytetrack,0.2,0.1,0.8,3,0.6,0.12,0.61,0.22,0.25
bytetrack,0.2,0.1,0.8,3,0.8,0.23,0.59,0.33,0.36
bytetrack,0.2,0.1,0.8,3,0.9,0.29,0.57,0.38,0.42
bytetrack,0.2,0.1,0.8,3,0.95,0.27,0.56,0.37,0.43
bytetrack,0.2,0.1,0.8,4,0.6,0.12,0.61,0.22,0.25
bytetrack,0.2,0.1,0.8,4,0.8,0.23,0.59,0.33,0.36
bytetrack,0.2,0.1,0.8,4,0.9,0.29,0.56,0.38,0.42
bytetrack,0.2,0.1,0.8,4,0.95,0.27,0.56,0.37,0.43
bytetrack,0.2,0.1,0.8,10,0.6,0.13,0.62,0.22,0.25
bytetrack,0.2,0.1,0.8,10,0.8,0.23,0.59,0.33,0.36
bytetrack,0.2,0.1,0.8,10,0.9,0.29,0.56,0.38,0.42
bytetrack,0.2,0.1,0.8,10,0.95,0.27,0.56,0.37,0.43
bytetrack,0.4,0.1,0.2,1,0.6,0.14,0.74,0.27,0.28
bytetrack,0.4,0.1,0.2,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.4,0.1,0.2,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.4,0.1,0.2,1,0.95,0.23,0.7,0.38,0.5
bytetrack,0.4,0.1,0.2,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.4,0.1,0.2,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.4,0.1,0.2,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.4,0.1,0.2,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.4,0.1,0.2,3,0.6,0.14,0.75,0.27,0.29
bytetrack,0.4,0.1,0.2,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.2,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.4,0.1,0.2,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.2,4,0.6,0.15,0.75,0.26,0.29
bytetrack,0.4,0.1,0.2,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.2,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.1,0.2,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.2,10,0.6,0.15,0.75,0.27,0.29
bytetrack,0.4,0.1,0.2,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.2,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.1,0.2,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.4,1,0.6,0.14,0.74,0.27,0.28
bytetrack,0.4,0.1,0.4,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.4,0.1,0.4,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.4,0.1,0.4,1,0.95,0.23,0.7,0.38,0.5
bytetrack,0.4,0.1,0.4,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.4,0.1,0.4,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.4,0.1,0.4,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.4,0.1,0.4,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.4,0.1,0.4,3,0.6,0.14,0.75,0.27,0.29
bytetrack,0.4,0.1,0.4,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.4,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.4,0.1,0.4,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.4,4,0.6,0.15,0.75,0.26,0.29
bytetrack,0.4,0.1,0.4,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.4,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.1,0.4,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.4,10,0.6,0.15,0.75,0.27,0.29
bytetrack,0.4,0.1,0.4,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.4,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.1,0.4,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.6,1,0.6,0.14,0.75,0.27,0.28
bytetrack,0.4,0.1,0.6,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.4,0.1,0.6,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.4,0.1,0.6,1,0.95,0.23,0.7,0.38,0.5
bytetrack,0.4,0.1,0.6,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.4,0.1,0.6,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.4,0.1,0.6,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.4,0.1,0.6,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.4,0.1,0.6,3,0.6,0.15,0.75,0.27,0.28
bytetrack,0.4,0.1,0.6,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.6,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.4,0.1,0.6,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.6,4,0.6,0.15,0.75,0.27,0.29
bytetrack,0.4,0.1,0.6,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.6,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.1,0.6,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.6,10,0.6,0.16,0.75,0.27,0.29
bytetrack,0.4,0.1,0.6,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.1,0.6,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.1,0.6,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.1,0.8,1,0.6,0.11,0.61,0.22,0.24
bytetrack,0.4,0.1,0.8,1,0.8,0.25,0.6,0.35,0.37
bytetrack,0.4,0.1,0.8,1,0.9,0.26,0.57,0.37,0.44
bytetrack,0.4,0.1,0.8,1,0.95,0.24,0.57,0.35,0.44
bytetrack,0.4,0.1,0.8,2,0.6,0.12,0.61,0.23,0.25
bytetrack,0.4,0.1,0.8,2,0.8,0.23,0.59,0.34,0.37
bytetrack,0.4,0.1,0.8,2,0.9,0.25,0.57,0.36,0.43
bytetrack,0.4,0.1,0.8,2,0.95,0.23,0.56,0.34,0.44
bytetrack,0.4,0.1,0.8,3,0.6,0.12,0.61,0.22,0.25
bytetrack,0.4,0.1,0.8,3,0.8,0.23,0.59,0.33,0.36
bytetrack,0.4,0.1,0.8,3,0.9,0.29,0.57,0.38,0.42
bytetrack,0.4,0.1,0.8,3,0.95,0.27,0.56,0.37,0.43
bytetrack,0.4,0.1,0.8,4,0.6,0.12,0.61,0.22,0.25
bytetrack,0.4,0.1,0.8,4,0.8,0.23,0.59,0.33,0.36
bytetrack,0.4,0.1,0.8,4,0.9,0.29,0.56,0.38,0.42
bytetrack,0.4,0.1,0.8,4,0.95,0.27,0.56,0.37,0.43
bytetrack,0.4,0.1,0.8,10,0.6,0.13,0.62,0.22,0.25
bytetrack,0.4,0.1,0.8,10,0.8,0.23,0.59,0.33,0.36
bytetrack,0.4,0.1,0.8,10,0.9,0.29,0.56,0.38,0.42
bytetrack,0.4,0.1,0.8,10,0.95,0.27,0.56,0.37,0.43
bytetrack,0.4,0.2,0.2,1,0.6,0.14,0.74,0.27,0.28
bytetrack,0.4,0.2,0.2,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.4,0.2,0.2,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.4,0.2,0.2,1,0.95,0.23,0.7,0.38,0.5
bytetrack,0.4,0.2,0.2,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.4,0.2,0.2,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.4,0.2,0.2,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.4,0.2,0.2,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.4,0.2,0.2,3,0.6,0.14,0.75,0.27,0.29
bytetrack,0.4,0.2,0.2,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.2,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.4,0.2,0.2,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.2,4,0.6,0.15,0.75,0.26,0.29
bytetrack,0.4,0.2,0.2,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.2,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.2,0.2,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.2,10,0.6,0.15,0.75,0.27,0.29
bytetrack,0.4,0.2,0.2,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.2,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.2,0.2,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.4,1,0.6,0.14,0.74,0.27,0.28
bytetrack,0.4,0.2,0.4,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.4,0.2,0.4,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.4,0.2,0.4,1,0.95,0.23,0.7,0.38,0.5
bytetrack,0.4,0.2,0.4,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.4,0.2,0.4,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.4,0.2,0.4,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.4,0.2,0.4,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.4,0.2,0.4,3,0.6,0.14,0.75,0.27,0.29
bytetrack,0.4,0.2,0.4,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.4,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.4,0.2,0.4,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.4,4,0.6,0.15,0.75,0.26,0.29
bytetrack,0.4,0.2,0.4,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.4,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.2,0.4,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.4,10,0.6,0.15,0.75,0.27,0.29
bytetrack,0.4,0.2,0.4,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.4,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.2,0.4,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.6,1,0.6,0.14,0.75,0.27,0.28
bytetrack,0.4,0.2,0.6,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.4,0.2,0.6,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.4,0.2,0.6,1,0.95,0.23,0.7,0.38,0.5
bytetrack,0.4,0.2,0.6,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.4,0.2,0.6,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.4,0.2,0.6,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.4,0.2,0.6,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.4,0.2,0.6,3,0.6,0.15,0.75,0.27,0.28
bytetrack,0.4,0.2,0.6,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.6,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.4,0.2,0.6,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.6,4,0.6,0.15,0.75,0.27,0.29
bytetrack,0.4,0.2,0.6,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.6,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.2,0.6,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.6,10,0.6,0.16,0.75,0.27,0.29
bytetrack,0.4,0.2,0.6,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.4,0.2,0.6,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.4,0.2,0.6,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.4,0.2,0.8,1,0.6,0.11,0.61,0.22,0.24
bytetrack,0.4,0.2,0.8,1,0.8,0.25,0.6,0.35,0.37
bytetrack,0.4,0.2,0.8,1,0.9,0.26,0.57,0.37,0.44
bytetrack,0.4,0.2,0.8,1,0.95,0.24,0.57,0.35,0.44
bytetrack,0.4,0.2,0.8,2,0.6,0.12,0.61,0.23,0.25
bytetrack,0.4,0.2,0.8,2,0.8,0.23,0.59,0.34,0.37
bytetrack,0.4,0.2,0.8,2,0.9,0.25,0.57,0.36,0.43
bytetrack,0.4,0.2,0.8,2,0.95,0.23,0.56,0.34,0.44
bytetrack,0.4,0.2,0.8,3,0.6,0.12,0.61,0.22,0.25
bytetrack,0.4,0.2,0.8,3,0.8,0.23,0.59,0.33,0.36
bytetrack,0.4,0.2,0.8,3,0.9,0.29,0.57,0.38,0.42
bytetrack,0.4,0.2,0.8,3,0.95,0.27,0.56,0.37,0.43
bytetrack,0.4,0.2,0.8,4,0.6,0.12,0.61,0.22,0.25
bytetrack,0.4,0.2,0.8,4,0.8,0.23,0.59,0.33,0.36
bytetrack,0.4,0.2,0.8,4,0.9,0.29,0.56,0.38,0.42
bytetrack,0.4,0.2,0.8,4,0.95,0.27,0.56,0.37,0.43
bytetrack,0.4,0.2,0.8,10,0.6,0.13,0.62,0.22,0.25
bytetrack,0.4,0.2,0.8,10,0.8,0.23,0.59,0.33,0.36
bytetrack,0.4,0.2,0.8,10,0.9,0.29,0.56,0.38,0.42
bytetrack,0.4,0.2,0.8,10,0.95,0.27,0.56,0.37,0.43
bytetrack,0.6,0.1,0.2,1,0.6,0.14,0.75,0.27,0.28
bytetrack,0.6,0.1,0.2,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.6,0.1,0.2,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.6,0.1,0.2,1,0.95,0.23,0.7,0.39,0.5
bytetrack,0.6,0.1,0.2,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.6,0.1,0.2,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.6,0.1,0.2,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.6,0.1,0.2,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.6,0.1,0.2,3,0.6,0.15,0.75,0.27,0.28
bytetrack,0.6,0.1,0.2,3,0.8,0.26,0.73,0.38,0.39
bytetrack,0.6,0.1,0.2,3,0.9,0.3,0.7,0.42,0.46
bytetrack,0.6,0.1,0.2,3,0.95,0.26,0.7,0.4,0.48
bytetrack,0.6,0.1,0.2,4,0.6,0.15,0.75,0.27,0.29
bytetrack,0.6,0.1,0.2,4,0.8,0.26,0.73,0.38,0.39
bytetrack,0.6,0.1,0.2,4,0.9,0.3,0.7,0.42,0.45
bytetrack,0.6,0.1,0.2,4,0.95,0.26,0.7,0.4,0.48
bytetrack,0.6,0.1,0.2,10,0.6,0.16,0.75,0.27,0.29
bytetrack,0.6,0.1,0.2,10,0.8,0.26,0.73,0.38,0.39
bytetrack,0.6,0.1,0.2,10,0.9,0.3,0.7,0.42,0.45
bytetrack,0.6,0.1,0.2,10,0.95,0.26,0.7,0.4,0.48
bytetrack,0.6,0.1,0.4,1,0.6,0.14,0.75,0.27,0.28
bytetrack,0.6,0.1,0.4,1,0.8,0.28,0.73,0.4,0.41
bytetrack,0.6,0.1,0.4,1,0.9,0.27,0.71,0.41,0.47
bytetrack,0.6,0.1,0.4,1,0.95,0.23,0.7,0.39,0.5
bytetrack,0.6,0.1,0.4,2,0.6,0.15,0.75,0.27,0.28
bytetrack,0.6,0.1,0.4,2,0.8,0.26,0.73,0.39,0.4
bytetrack,0.6,0.1,0.4,2,0.9,0.26,0.7,0.4,0.46
bytetrack,0.6,0.1,0.4,2,0.95,0.22,0.7,0.38,0.49
bytetrack,0.6,0.1,0.4,3,0.6,0.15,0.75,0.27,0.28
bytetrack,0.6,0.1,0.4,3,0.8,0.26,0.73,0.38,0.39
